54,1.0973029389075961,0.7950191530916426,75.0,98.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
55,1.1094314851582687,0.8046593707468774,76.5,97.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
56,1.087935677308629,0.7300992279298721,77.9,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
57,1.076968930900309,0.7360646483444032,78.2,99.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
58,1.092157923135893,0.7567476682246678,77.2,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
59,1.0457108382440548,0.7776451862993694,77.0,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
60,1.054193680502766,0.8768734364282518,73.8,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
61,1.0508796871769046,0.7572902510800059,76.1,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
62,1.0331664966730885,0.7686727955227807,77.0,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
63,0.9995531577656702,0.731435812418423,77.4,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
64,1.0173931796355604,0.7847132039448571,77.8,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
65,1.0218378250284976,0.7388118136496771,77.7,99.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
66,1.0139796080538386,0.7475398528197456,79.2,98.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
67,0.9755209150899772,0.7513297947626265,77.8,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
68,0.9702805912791622,0.6970133535445683,80.3,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
69,0.9426835909008555,0.6691191872907063,81.1,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
70,0.9727995625806449,0.7547104159990946,78.1,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
71,0.9262425600421811,0.7971435558228266,77.6,98.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
72,0.9338474671399466,0.6216194272514374,82.2,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
73,0.9224591877748958,0.6708304539086327,81.0,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
74,0.9191431072258864,0.6709552246426779,81.2,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
75,0.6308575475131065,0.5761305867206483,83.4,98.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
76,0.6214780076754899,0.6160949778462214,81.3,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
77,0.6071065585808397,0.6187501377056516,82.8,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
78,0.6027812342626768,0.5916624442925529,83.1,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
79,0.6035673213174759,0.5971579658133643,82.7,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
80,0.5919028885423925,0.5945280248683597,82.5,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
81,0.587243926694809,0.5681379729556659,83.0,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
82,0.5811587784213952,0.6029293482738828,83.3,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
83,0.5842714842103979,0.5844527079708992,83.6,98.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
84,0.5772043720046821,0.5873673017772417,83.0,98.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
85,0.5735835554973087,0.5745624138249291,83.6,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
86,0.5690769096074155,0.5691872565519243,83.3,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
87,0.5664172681625204,0.5588657829969649,83.4,99.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
88,0.5628872560436615,0.5715145206167584,84.3,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
89,0.5581116691178698,0.5729744811616246,83.4,98.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
90,0.5602150913659364,0.5579005682042667,84.6,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
91,0.5602803088167808,0.5672724649073586,84.3,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
92,0.5565589820150803,0.5770361146756581,83.0,98.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
93,0.5535911532695608,0.5665648654103279,83.4,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
94,0.5595184445805397,0.5701437318135821,83.6,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
95,0.5528906025920475,0.5668043120512887,82.8,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
96,0.5537200869190311,0.556460870636834,83.6,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
97,0.5573982273980816,0.5593391584735068,84.2,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
98,0.5534087780107383,0.5707478457027011,83.4,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
99,0.5570619688551621,0.5670137083719647,83.9,98.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
100,0.5583322244394716,0.5652917287652455,83.6,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
101,0.5549234291836884,0.5590082421189263,83.1,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
102,0.5500743125045002,0.5651484925359015,83.8,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
103,0.5523916584741179,0.5648633218000806,83.9,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
104,0.5580185702687056,0.5606478095527679,83.9,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
105,0.555679494269802,0.5652878304559087,83.5,98.7
